"date","state_abbr","data_timestamp","data_type","posres_nh","probposres_nh","deathres_nh","probdeathres_nh","posstaff_nh","probposstaff_nh","deathstaff_nh","probdeathstaff_nh","posresstaff_nh","probposresstaff_nh","deathresstaff_nh","probdeathresstaff_nh","outbrkfac_nh","testedfac_nh","outrkfactestsconducted_nh","testedres_nh","testedstaff_nh","posres_alf","probposres_alf","deathres_alf","probdeathres_alf","posstaff_alf","probposstaff_alf","deathstaff_alf","probdeathstaff_alf","posresstaff_alf","probposresstaff_alf","deathresstaff_alf","probdeathresstaff_alf","outbrkfac_alf","testedfac_alf","outrkfactestsconducted_alf","testedres_alf","testedstaff_alf","posres_ltc","probposres_ltc","deathres_ltc","probdeathres_ltc","posstaff_ltc","probposstaff_ltc","deathstaff_ltc","probdeathstaff_ltc","posresstaff_ltc","probposresstaff_ltc","deathresstaff_ltc","probdeathresstaff_ltc","outbrkfac_ltc","testedfac_ltc","outrkfactestsconducted_ltc","testedres_ltc","testedstaff_ltc","posres_other","probposres_other","deathres_other","probdeathres_other","posstaff_other","probposstaff_other","deathstaff_other","probdeathstaff_other","posresstaff_other","probposresstaff_other","deathresstaff_other","probdeathresstaff_other","outbrkfac_other","testedfac_other","outrkfactestsconducted_other","testedres_other","testedstaff_other","posres_lumpedother","probposres_lumpedother","deathres_lumpedother","probdeathres_lumpedother","posstaff_lumpedother","probposstaff_lumpedother","deathstaff_lumpedother","probdeathstaff_lumpedother","posresstaff_lumpedother","probposresstaff_lumpedother","deathresstaff_lumpedother","probdeathresstaff_lumpedother","outbrkfac_lumpedother","testedfac_lumpedother","outrkfactestsconducted_lumpedother","testedres_lumpedotherer","testedstaff_lumpedother"
20200806,"NH",20200806,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837,,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2837,,351,,,,,,
20200813,"NH",20200813,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870,,354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2870,,354,,,,,,
20200820,"NH",20200820,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,,357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2889,,357,,,,,,
20200827,"NH",20200827,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,,358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2912,,358,,,,,,
20200903,"NH",20200903,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932,,359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2932,,359,,,,,,
20200910,"NH",20200910,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2963,,361,,,,,,
20200917,"NH",20200916,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001,,362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3001,,362,,,,,,
20200924,"NH",20200923,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3093,,363,,,,,,
20201001,"NH",20200930,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185,,367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3185,,367,,,,,,
20201008,"NH",20201008,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268,,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3268,,376,,,,,,
20201015,"NH",20201015,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3364,,383,,,,,,
20201022,"NH",20201022,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478,,388,,,,,,
20201029,"NH",20201029,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3599,,396,,,,,,
20201105,"NH",20201105,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3765,,397,,,,,,
20201112,"NH",20201112,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973,,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973,,406,,,,,,
20201119,"NH",20201119,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214,,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4214,,414,,,,,,
20201126,"NH",20201122,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302,,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4302,,416,,,,,,
20201203,"NH",20201203,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,,437,,,,,,
20201210,"NH",20201208,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827,,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4827,,463,,,,,,
20201217,"NH",20201217,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134,,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5134,,498,,,,,,
20201224,"NH",20201221,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351,,516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5351,,516,,,,,,
20201231,"NH",20201228,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794,,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5794,,572,,,,,,
20210107,"NH",20210105,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6289,,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6289,,624,,,,,,
20210114,"NH",20210113,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639,,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6639,,667,,,,,,
20210121,"NH",20210120,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7079,,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7079,,705,,,,,,
20210128,"NH",20210126,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465,,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7465,,738,,,,,,
20210204,"NH",20210203,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7632,,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7632,,767,,,,,,
20210211,"NH",20210210,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7861,,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7861,,790,,,,,,
20210218,"NH",20210216,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007,,802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8007,,802,,,,,,
20210225,"NH",20210224,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8144,,807,,,,,,
20210304,"NH",20210303,"Cumulative",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8337,,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8337,,817,,,,,,
20200521,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200528,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200604,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200611,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200618,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20200625,"NH",,"Outbreak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
